record_id,polygon_id,year,ndvi,ndvi_previous_year,ndvi_change,ndwi_mean,ndwi_previous_year,ndwi_change,rainfall_mm,temperature_celsius,elevation_mean,longitude,latitude,trend_label,coastal_distance_m,coastal_distance_km
P0006_2023,P0006,2023,0.737409283,0.697956153,0.03945313,-0.485690406,-0.429402512,-0.056287894,1710.221078,27.05176503,5.281368821,79.80777781,7.845444948,increase,30,0.03
P0006_2024,P0006,2024,0.686173685,0.737409283,-0.051235598,-0.415011535,-0.485690406,0.070678871,1427.921415,27.553458,5.281368821,79.80777781,7.845444948,decrease,30,0.03
P0006_2025,P0006,2025,0.758350247,0.686173685,0.072176562,-0.475998177,-0.415011535,-0.060986642,1608.710696,27.08385981,5.281368821,79.80777781,7.845444948,increase,30,0.03
P0007_2001,P0007,2001,0.548257762,0.584407074,-0.036149312,-0.332516011,-0.444679376,0.112163365,1133.34266,26.63304176,5.200267023,79.81476981,7.843556539,decrease,201.246118,0.201246118
P0007_2002,P0007,2002,0.515344978,0.548257762,-0.032912784,-0.419751725,-0.332516011,-0.087235714,1379.021797,26.84789118,5.200267023,79.81476981,7.843556539,decrease,201.246118,0.201246118
P0007_2003,P0007,2003,0.579502176,0.515344978,0.064157198,-0.449368458,-0.419751725,-0.029616733,1076.914066,26.91132196,5.200267023,79.81476981,7.843556539,increase,201.246118,0.201246118
P0007_2004,P0007,2004,0.537384581,0.579502176,-0.042117595,-0.389169359,-0.449368458,0.060199099,1361.990593,26.77633479,5.200267023,79.81476981,7.843556539,decrease,201.246118,0.201246118
P0007_2005,P0007,2005,0.57017698,0.537384581,0.032792399,-0.425399415,-0.389169359,-0.036230056,1447.446401,26.88509327,5.200267023,79.81476981,7.843556539,increase,201.246118,0.201246118
P0007_2006,P0007,2006,0.593312409,0.57017698,0.023135429,-0.437681011,-0.425399415,-0.012281596,1412.807463,26.67334631,5.200267023,79.81476981,7.843556539,increase,201.246118,0.201246118
P0007_2007,P0007,2007,0.580302291,0.593312409,-0.013010118,-0.457703358,-0.437681011,-0.020022347,1325.343787,26.76020004,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2008,P0007,2008,0.658560104,0.580302291,0.078257813,-0.480191643,-0.457703358,-0.022488285,1461.452885,26.48498588,5.200267023,79.81476981,7.843556539,increase,201.246118,0.201246118
P0007_2009,P0007,2009,0.546466277,0.658560104,-0.112093827,-0.393944115,-0.480191643,0.086247528,1152.973056,26.72114944,5.200267023,79.81476981,7.843556539,decrease,201.246118,0.201246118
P0007_2010,P0007,2010,0.653782973,0.546466277,0.107316696,-0.48143473,-0.393944115,-0.087490615,1684.499918,26.86991508,5.200267023,79.81476981,7.843556539,increase,201.246118,0.201246118
P0007_2011,P0007,2011,0.654160785,0.653782973,0.000377812,-0.520056894,-0.48143473,-0.038622164,1461.787047,26.56323124,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2012,P0007,2012,0.670418064,0.654160785,0.016257279,-0.541047391,-0.520056894,-0.020990497,1403.158112,26.96440439,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2013,P0007,2013,0.660379936,0.670418064,-0.010038128,-0.52236474,-0.541047391,0.018682651,1083.092062,26.69256393,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2014,P0007,2014,0.6616298,0.660379936,0.001249864,-0.527078437,-0.52236474,-0.004713697,1697.126426,26.88510676,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2015,P0007,2015,0.705190044,0.6616298,0.043560244,-0.506160769,-0.527078437,0.020917668,1591.897985,26.91285943,5.200267023,79.81476981,7.843556539,increase,201.246118,0.201246118
P0007_2016,P0007,2016,0.722685186,0.705190044,0.017495142,-0.539085177,-0.506160769,-0.032924408,1046.893257,27.39750873,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2017,P0007,2017,0.710787082,0.722685186,-0.011898104,-0.560709112,-0.539085177,-0.021623935,1359.644466,27.03504022,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2018,P0007,2018,0.707113411,0.710787082,-0.003673671,-0.544653884,-0.560709112,0.016055228,1342.47573,26.7537507,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2019,P0007,2019,0.74676339,0.707113411,0.039649979,-0.555313664,-0.544653884,-0.01065978,1314.106371,27.31444982,5.200267023,79.81476981,7.843556539,increase,201.246118,0.201246118
P0007_2020,P0007,2020,0.750285162,0.74676339,0.003521772,-0.574060098,-0.555313664,-0.018746434,1253.317433,27.41022023,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2021,P0007,2021,0.751867388,0.750285162,0.001582226,-0.571700726,-0.574060098,0.002359372,1598.223863,26.8512814,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2022,P0007,2022,0.771816639,0.751867388,0.019949251,-0.597490027,-0.571700726,-0.025789301,1281.423385,26.78982708,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2023,P0007,2023,0.779376229,0.771816639,0.00755959,-0.578691131,-0.597490027,0.018798896,1710.221078,27.05176503,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2024,P0007,2024,0.761852634,0.779376229,-0.017523595,-0.574646117,-0.578691131,0.004045014,1427.921415,27.553458,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0007_2025,P0007,2025,0.757721845,0.761852634,-0.004130789,-0.56016245,-0.574646117,0.014483667,1608.710696,27.08385981,5.200267023,79.81476981,7.843556539,stable,201.246118,0.201246118
P0008_2001,P0008,2001,0.122748491,0.092399596,0.030348895,-0.200750978,-0.113949482,-0.086801496,1207.151661,26.41398498,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2002,P0008,2002,0.101632894,0.122748491,-0.021115597,-0.211361165,-0.200750978,-0.010610187,1472.757464,26.62617565,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2003,P0008,2003,0.133916828,0.101632894,0.032283934,-0.233177562,-0.211361165,-0.021816397,1152.234758,26.6310585,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2004,P0008,2004,0.122266507,0.133916828,-0.011650321,-0.183639649,-0.233177562,0.049537913,1488.97517,26.58464018,3.019858156,79.79845611,7.740066397,stable,335.4101966,0.335410197
P0008_2005,P0008,2005,0.12340884,0.122266507,0.001142333,-0.227031175,-0.183639649,-0.043391526,1543.193775,26.61745202,3.019858156,79.79845611,7.740066397,stable,335.4101966,0.335410197
P0008_2006,P0008,2006,0.085131239,0.12340884,-0.038277601,-0.138402109,-0.227031175,0.088629066,1495.470724,26.43224068,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2007,P0008,2007,0.133574327,0.085131239,0.048443088,-0.241606107,-0.138402109,-0.103203998,1435.003686,26.48967332,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2008,P0008,2008,0.201952245,0.133574327,0.068377918,-0.282372634,-0.241606107,-0.040766527,1692.386229,26.18262885,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2009,P0008,2009,0.181431995,0.201952245,-0.02052025,-0.230840014,-0.282372634,0.05153262,1261.142244,26.52184153,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2010,P0008,2010,0.126768056,0.181431995,-0.054663939,-0.215488851,-0.230840014,0.015351163,1804.094309,26.63511057,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2011,P0008,2011,0.171539671,0.126768056,0.044771615,-0.277452053,-0.215488851,-0.061963202,1478.324021,26.27676749,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2012,P0008,2012,0.182014497,0.171539671,0.010474826,-0.251827899,-0.277452053,0.025624154,1478.588044,26.72363133,3.019858156,79.79845611,7.740066397,stable,335.4101966,0.335410197
P0008_2013,P0008,2013,0.132589382,0.182014497,-0.049425115,-0.259745264,-0.251827899,-0.007917365,1226.277646,26.41205877,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2014,P0008,2014,0.139710405,0.132589382,0.007121023,-0.110014179,-0.259745264,0.149731085,1809.772286,26.62413134,3.019858156,79.79845611,7.740066397,stable,335.4101966,0.335410197
P0008_2015,P0008,2015,0.154807667,0.139710405,0.015097262,-0.26195145,-0.110014179,-0.151937271,1767.749,26.59306778,3.019858156,79.79845611,7.740066397,stable,335.4101966,0.335410197
P0008_2016,P0008,2016,0.195545366,0.154807667,0.040737699,-0.309503678,-0.26195145,-0.047552228,1251.838964,27.18708192,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2017,P0008,2017,0.174831285,0.195545366,-0.020714081,-0.293859766,-0.309503678,0.015643912,1530.244274,26.81851446,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2018,P0008,2018,0.216264885,0.174831285,0.0414336,-0.338444592,-0.293859766,-0.044584826,1557.741755,26.51896952,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2019,P0008,2019,0.182389408,0.216264885,-0.033875477,-0.286553579,-0.338444592,0.051891013,1458.699553,27.09523673,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2020,P0008,2020,0.240782179,0.182389408,0.058392771,-0.337396564,-0.286553579,-0.050842985,1335.264081,27.13355445,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2021,P0008,2021,0.357180085,0.240782179,0.116397906,-0.399336895,-0.337396564,-0.061940331,1826.24522,26.53521544,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2022,P0008,2022,0.312033215,0.357180085,-0.04514687,-0.396980425,-0.399336895,0.00235647,1386.562402,26.44969595,3.019858156,79.79845611,7.740066397,decrease,335.4101966,0.335410197
P0008_2023,P0008,2023,0.304680813,0.312033215,-0.007352402,-0.405225111,-0.396980425,-0.008244686,1957.276834,26.7460735,3.019858156,79.79845611,7.740066397,stable,335.4101966,0.335410197
P0008_2024,P0008,2024,0.388728588,0.304680813,0.084047775,-0.449552,-0.405225111,-0.044326889,1627.203853,27.30605686,3.019858156,79.79845611,7.740066397,increase,335.4101966,0.335410197
P0008_2025,P0008,2025,0.399902884,0.388728588,0.011174296,-0.42588544,-0.449552,0.02366656,1845.451084,26.77630482,3.019858156,79.79845611,7.740066397,stable,335.4101966,0.335410197
P0009_2001,P0009,2001,0.165388771,0.139877183,0.025511588,-0.113599438,-0.075051202,-0.038548236,1258.277205,26.41398498,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2002,P0009,2002,0.059686416,0.165388771,-0.105702355,-0.065747721,-0.113599438,0.047851717,1517.325585,26.62617565,1.086169442,79.8018062,7.736831828,decrease,42.42640687,0.042426407
P0009_2003,P0009,2003,0.128808937,0.059686416,0.069122521,-0.068412505,-0.065747721,-0.002664784,1217.472965,26.6310585,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2004,P0009,2004,0.107368707,0.128808937,-0.02144023,-0.076797088,-0.068412505,-0.008384583,1531.373525,26.58464018,1.086169442,79.8018062,7.736831828,decrease,42.42640687,0.042426407
P0009_2005,P0009,2005,0.133653076,0.107368707,0.026284369,-0.113719977,-0.076797088,-0.036922889,1601.456506,26.61745202,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2006,P0009,2006,0.13025886,0.133653076,-0.003394216,-0.110944203,-0.113719977,0.002775774,1558.192058,26.43224068,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0009_2007,P0009,2007,0.131244448,0.13025886,0.000985588,-0.105198332,-0.110944203,0.005745871,1516.751067,26.48967332,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0009_2008,P0009,2008,0.209626768,0.131244448,0.07838232,-0.144802384,-0.105198332,-0.039604052,1710.495251,26.18262885,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2009,P0009,2009,0.247534569,0.209626768,0.037907801,-0.209197241,-0.144802384,-0.064394857,1313.662691,26.52184153,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2010,P0009,2010,0.265317647,0.247534569,0.017783078,-0.18648883,-0.209197241,0.022708411,1906.188825,26.63511057,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0009_2011,P0009,2011,0.282033238,0.265317647,0.016715591,-0.211058968,-0.18648883,-0.024570138,1548.612603,26.27676749,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0009_2012,P0009,2012,0.245027211,0.282033238,-0.037006027,-0.180016253,-0.211058968,0.031042715,1502.354942,26.72363133,1.086169442,79.8018062,7.736831828,decrease,42.42640687,0.042426407
P0009_2013,P0009,2013,0.158732059,0.245027211,-0.086295152,-0.177593379,-0.180016253,0.002422874,1277.579962,26.41205877,1.086169442,79.8018062,7.736831828,decrease,42.42640687,0.042426407
P0009_2014,P0009,2014,0.183672952,0.158732059,0.024940893,-0.090695788,-0.177593379,0.086897591,1879.09295,26.62413134,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2015,P0009,2015,0.306764793,0.183672952,0.123091841,-0.215409053,-0.090695788,-0.124713265,1817.952844,26.59306778,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2016,P0009,2016,0.354606672,0.306764793,0.047841879,-0.222664818,-0.215409053,-0.007255765,1296.642503,27.18708192,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2017,P0009,2017,0.211347431,0.354606672,-0.143259241,-0.168057686,-0.222664818,0.054607132,1579.159742,26.81851446,1.086169442,79.8018062,7.736831828,decrease,42.42640687,0.042426407
P0009_2018,P0009,2018,0.218388088,0.211347431,0.007040657,-0.174461222,-0.168057686,-0.006403536,1620.769259,26.51896952,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0009_2019,P0009,2019,0.224414459,0.218388088,0.006026371,-0.170660454,-0.174461222,0.003800768,1472.595162,27.09523673,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0009_2020,P0009,2020,0.231643247,0.224414459,0.007228788,-0.162441253,-0.170660454,0.008219201,1436.47685,27.13355445,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0009_2021,P0009,2021,0.292062013,0.231643247,0.060418766,-0.136747617,-0.162441253,0.025693636,1927.851628,26.53521544,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2022,P0009,2022,0.365120512,0.292062013,0.073058499,-0.221287551,-0.136747617,-0.084539934,1437.983507,26.44969595,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2023,P0009,2023,0.392808268,0.365120512,0.027687756,-0.2565745,-0.221287551,-0.035286949,1985.940057,26.7460735,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2024,P0009,2024,0.427138887,0.392808268,0.034330619,-0.288907944,-0.2565745,-0.032333444,1682.598321,27.30605686,1.086169442,79.8018062,7.736831828,increase,42.42640687,0.042426407
P0009_2025,P0009,2025,0.427767798,0.427138887,0.000628911,-0.271588604,-0.288907944,0.01731934,1871.928587,26.77630482,1.086169442,79.8018062,7.736831828,stable,42.42640687,0.042426407
P0010_2001,P0010,2001,0.129827105,0.121821055,0.00800605,-0.102786804,-0.092352325,-0.010434479,1258.277205,26.41398498,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2002,P0010,2002,0.082707094,0.129827105,-0.047120011,-0.097420221,-0.102786804,0.005366583,1517.325585,26.62617565,3.890710383,79.80144584,7.735889295,decrease,30,0.03
P0010_2003,P0010,2003,0.129741593,0.082707094,0.047034499,-0.14134858,-0.097420221,-0.043928359,1217.472965,26.6310585,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2004,P0010,2004,0.105141222,0.129741593,-0.024600371,-0.114397236,-0.14134858,0.026951344,1531.373525,26.58464018,3.890710383,79.80144584,7.735889295,decrease,30,0.03
P0010_2005,P0010,2005,0.122222319,0.105141222,0.017081097,-0.127698451,-0.114397236,-0.013301215,1601.456506,26.61745202,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2006,P0010,2006,0.137294615,0.122222319,0.015072296,-0.137451177,-0.127698451,-0.009752726,1558.192058,26.43224068,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2007,P0010,2007,0.147061108,0.137294615,0.009766493,-0.157913513,-0.137451177,-0.020462336,1516.751067,26.48967332,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2008,P0010,2008,0.182383485,0.147061108,0.035322377,-0.14060614,-0.157913513,0.017307373,1710.495251,26.18262885,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2009,P0010,2009,0.163880825,0.182383485,-0.01850266,-0.191095904,-0.14060614,-0.050489764,1313.662691,26.52184153,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2010,P0010,2010,0.183017069,0.163880825,0.019136244,-0.22209344,-0.191095904,-0.030997536,1906.188825,26.63511057,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2011,P0010,2011,0.223795064,0.183017069,0.040777995,-0.219149577,-0.22209344,0.002943863,1548.612603,26.27676749,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2012,P0010,2012,0.172200142,0.223795064,-0.051594922,-0.20855061,-0.219149577,0.010598967,1502.354942,26.72363133,3.890710383,79.80144584,7.735889295,decrease,30,0.03
P0010_2013,P0010,2013,0.175055205,0.172200142,0.002855063,-0.213114343,-0.20855061,-0.004563733,1277.579962,26.41205877,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2014,P0010,2014,0.181493692,0.175055205,0.006438487,-0.153326119,-0.213114343,0.059788224,1879.09295,26.62413134,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2015,P0010,2015,0.287151672,0.181493692,0.10565798,-0.251936471,-0.153326119,-0.098610352,1817.952844,26.59306778,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2016,P0010,2016,0.283800607,0.287151672,-0.003351065,-0.265403761,-0.251936471,-0.01346729,1296.642503,27.18708192,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2017,P0010,2017,0.199192164,0.283800607,-0.084608443,-0.207843996,-0.265403761,0.057559765,1579.159742,26.81851446,3.890710383,79.80144584,7.735889295,decrease,30,0.03
P0010_2018,P0010,2018,0.226433806,0.199192164,0.027241642,-0.216387386,-0.207843996,-0.00854339,1620.769259,26.51896952,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2019,P0010,2019,0.253609927,0.226433806,0.027176121,-0.213548119,-0.216387386,0.002839267,1472.595162,27.09523673,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2020,P0010,2020,0.230084552,0.253609927,-0.023525375,-0.184518912,-0.213548119,0.029029207,1436.47685,27.13355445,3.890710383,79.80144584,7.735889295,decrease,30,0.03
P0010_2021,P0010,2021,0.255686346,0.230084552,0.025601794,-0.13156669,-0.184518912,0.052952222,1927.851628,26.53521544,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2022,P0010,2022,0.325537607,0.255686346,0.069851261,-0.249797723,-0.13156669,-0.118231033,1437.983507,26.44969595,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2023,P0010,2023,0.381625969,0.325537607,0.056088362,-0.272241096,-0.249797723,-0.022443373,1985.940057,26.7460735,3.890710383,79.80144584,7.735889295,increase,30,0.03
P0010_2024,P0010,2024,0.386200178,0.381625969,0.004574209,-0.304791108,-0.272241096,-0.032550012,1682.598321,27.30605686,3.890710383,79.80144584,7.735889295,stable,30,0.03
P0010_2025,P0010,2025,0.442373172,0.386200178,0.056172994,-0.319279012,-0.304791108,-0.014487904,1871.928587,26.77630482,3.890710383,79.80144584,7.735889295,increase,30,0.03
